Ticker,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,,10760.0,10800.0,10649.9501953125,10693.5,10241.5224609375,286,1179.1722412109375,1192.92626953125,1157.610595703125,1162.694580078125,1118.65380859375,34956,1405.0,1415.0,1387.0,1390.75,1262.664794921875,245684
2016-04-06,,,,,,,,,,,,,10629.2998046875,10800.0,10629.2998046875,10699.7998046875,10247.556640625,2272,1163.8748779296875,1191.9730224609375,1158.5638427734375,1187.6607666015625,1142.6741943359375,43881,1395.0,1433.5,1392.0,1427.699951171875,1296.211669921875,395582
2016-04-07,,,,,,,,,,,,,10785.0,11711.7001953125,10401.2001953125,10497.150390625,10053.4716796875,7957,1190.2027587890625,1194.42431640625,1178.264404296875,1187.6607666015625,1142.6741943359375,49683,1425.0,1434.0,1411.199951171875,1417.550048828125,1286.996337890625,188755
2016-04-08,,,,,,,,,,,,,10497.0,11190.0,10480.9501953125,11037.0,10570.50390625,16522,1187.4791259765625,1225.6092529296875,1180.21630859375,1220.2529296875,1174.0321044921875,117761,1414.0,1448.8499755859375,1411.9000244140625,1441.8499755859375,1309.0584716796875,385804
2016-04-11,,,,,,,,,,,,,11005.5,11390.0,11005.0,11349.349609375,10869.65234375,991,1220.162109375,1301.869384765625,1203.911376953125,1253.9344482421875,1206.437744140625,228283,1447.5,1449.949951171875,1425.5,1447.1500244140625,1313.8704833984375,182766
2016-04-12,,,,,,,,,,,,,11349.349609375,13600.0,11225.150390625,13228.9501953125,12669.80859375,13529,1261.7420654296875,1275.54150390625,1225.790771484375,1237.0936279296875,1190.2349853515625,95766,1448.9000244140625,1452.5,1430.050048828125,1448.699951171875,1315.2774658203125,227452
2016-04-13,,,,,,,,,,,,,13242.2998046875,14000.0,13242.2998046875,13623.25,13047.4423828125,8192,1246.0360107421875,1253.3443603515625,1222.023193359375,1227.334228515625,1184.3875732421875,56256,1451.3499755859375,1475.0,1450.75,1469.949951171875,1334.5706787109375,357950
2016-04-18,,,,,,,,,,,,,13599.9501953125,13940.0,13001.0498046875,13714.900390625,13135.21875,3810,1237.6837158203125,1245.99072265625,1207.4520263671875,1219.1634521484375,1176.502685546875,46131,1465.0999755859375,1469.0,1437.199951171875,1464.1500244140625,1329.3046875,291018
2016-04-20,,,,,,,,,,,,,13752.5498046875,14417.9501953125,13522.2998046875,14080.5,13485.365234375,4552,1221.0699462890625,1241.95068359375,1195.9222412109375,1201.7779541015625,1159.7254638671875,65491,1468.0999755859375,1481.5,1460.25,1467.6500244140625,1332.4825439453125,300310
2016-04-21,,,,,,,,,,,,,13939.7001953125,14200.0,13324.0,13424.099609375,12856.708984375,1464,1207.4520263671875,1216.16748046875,1203.27587890625,1207.815185546875,1165.551513671875,34882,1482.5,1482.5,1428.0,1433.300048828125,1301.2960205078125,182428
2016-04-22,,,,,,,,,,,,,13550.0,13924.099609375,13254.0,13393.7001953125,12827.5947265625,651,1207.4520263671875,1227.4249267578125,1198.37353515625,1214.1248779296875,1171.6402587890625,76485,1430.0,1432.5,1410.75,1414.1500244140625,1283.90966796875,277158
2016-04-25,,,,,,,,,,,,,13151.0,13779.400390625,13151.0,13673.4501953125,13095.5205078125,1051,1225.0645751953125,1251.9371337890625,1203.911376953125,1221.6146240234375,1178.867919921875,318260,1424.0,1429.5999755859375,1406.0,1422.9000244140625,1291.8538818359375,164659
2016-04-26,,,,,,,,,,,,,13537.0,13749.9501953125,13470.650390625,13557.650390625,12984.615234375,534,1169.322021484375,1182.93994140625,1122.2041015625,1170.2298583984375,1129.2813720703125,319708,1430.0,1434.800048828125,1421.199951171875,1426.9000244140625,1295.4853515625,183762
2016-04-27,,,,,,,,,,,,,13570.0,13745.0,13300.0,13424.650390625,12857.2373046875,528,1176.2216796875,1189.294921875,1147.94189453125,1156.2034912109375,1115.7457275390625,85479,1428.8499755859375,1445.5999755859375,1419.0,1429.550048828125,1297.891357421875,139836
2016-04-28,,,,,,,,,,,,,13290.400390625,13643.0,13290.400390625,13499.099609375,12928.5400390625,1044,1148.4412841796875,1175.586181640625,1140.2705078125,1156.0218505859375,1115.570556640625,62362,1422.0999755859375,1451.0,1408.0,1437.8499755859375,1305.4268798828125,805376
2016-04-29,,,,,,,,,,,,,13589.9501953125,13589.9501953125,13200.0,13323.849609375,12760.6962890625,400,1152.9805908203125,1189.294921875,1141.1783447265625,1177.76513671875,1136.5528564453125,62604,1450.800048828125,1459.0,1428.9000244140625,1443.1500244140625,1310.2386474609375,283005
2016-05-02,,,,,,,,,,,,,13351.0,13640.0,13190.599609375,13521.5498046875,12950.0400390625,1302,1174.7691650390625,1174.7691650390625,1147.6695556640625,1151.6187744140625,1111.321533203125,36638,1442.0,1446.449951171875,1416.1500244140625,1420.550048828125,1289.7200927734375,205976
2016-05-03,,,,,,,,,,,,,13400.0,13574.9501953125,13335.0,13365.2998046875,12800.39453125,831,1150.2569580078125,1164.87353515625,1121.3416748046875,1125.7447509765625,1086.3529052734375,125300,1430.0,1445.0,1413.699951171875,1420.1500244140625,1289.3570556640625,218099
2016-05-04,,,,,,,,,,,,,13300.0,13477.0,13010.0,13200.4501953125,12642.5126953125,538,1127.560546875,1132.099853515625,1107.587646484375,1112.489990234375,1073.5618896484375,64099,1414.0,1420.0,1398.199951171875,1403.699951171875,1274.421875,191198
2016-05-05,,,,,,,,,,,,,13399.9501953125,13399.9501953125,13055.7998046875,13131.25,12576.2373046875,299,1116.6661376953125,1152.8443603515625,1105.8626708984375,1126.19873046875,1086.791015625,42980,1395.800048828125,1407.800048828125,1379.300048828125,1394.8499755859375,1266.38720703125,216481
2016-05-06,,,,,,,,,,,,,13135.0498046875,13248.9501953125,13015.0498046875,13202.7998046875,12644.763671875,218,1136.6390380859375,1136.6390380859375,1112.126953125,1129.96630859375,1090.4266357421875,21202,1389.0,1445.0,1388.300048828125,1425.449951171875,1294.1688232421875,294483
2016-05-09,,,,,,,,,,,,,13101.150390625,13399.0,13101.150390625,13226.599609375,12667.556640625,1332,1132.9168701171875,1154.7508544921875,1126.652587890625,1137.047607421875,1097.260498046875,108360,1432.5,1451.9000244140625,1428.4000244140625,1439.75,1307.15185546875,182897
2016-05-10,,,,,,,,,,,,,13250.0,13290.0,13094.2998046875,13241.9501953125,12682.259765625,238,1139.3626708984375,1198.37353515625,1134.8687744140625,1165.8721923828125,1125.0762939453125,286034,1438.0,1465.949951171875,1425.5,1463.3499755859375,1328.578369140625,257547
2016-05-11,,,,,,,,,,,,,13122.0,13324.7001953125,13051.7001953125,13247.349609375,12687.4296875,740,1156.6119384765625,1174.5875244140625,1149.34912109375,1157.8829345703125,1117.366455078125,62423,1457.0,1472.4000244140625,1441.5,1467.25,1332.119140625,311712
2016-05-12,,,,,,,,,,,,,13126.150390625,13328.0,13119.0,13212.0,12653.57421875,1033,1157.0205078125,1176.0401611328125,1154.1607666015625,1166.00830078125,1125.20751953125,39739,1460.0,1475.0,1456.0999755859375,1462.4000244140625,1327.7159423828125,127214
2016-05-13,,,,,,,,,,,,,13220.0,13250.0498046875,13080.0,13098.7001953125,12545.0634765625,313,1171.1376953125,1191.110595703125,1143.9019775390625,1147.351806640625,1107.2041015625,90642,1451.0999755859375,1462.949951171875,1441.0,1457.0999755859375,1322.9039306640625,191465
2016-05-16,,,,,,,,,,,,,13030.0,13299.0,13030.0,13126.849609375,12572.0234375,1736,1158.427734375,1158.427734375,1143.9019775390625,1147.260986328125,1107.1162109375,14675,1452.300048828125,1462.0,1442.5999755859375,1458.199951171875,1323.902587890625,95257
2016-05-17,,,,,,,,,,,,,13200.0,13245.0,13005.0,13059.099609375,12507.13671875,901,1150.2569580078125,1162.05908203125,1139.3626708984375,1143.2210693359375,1103.2176513671875,46348,1468.0,1468.0,1440.050048828125,1449.4000244140625,1315.9132080078125,136278
2016-05-18,,,,,,,,,,,,,13050.0,13144.849609375,12951.0,13009.7001953125,12459.8251953125,619,1139.3626708984375,1148.3504638671875,1135.958251953125,1141.9046630859375,1101.947265625,24168,1442.5,1442.5,1428.5,1434.050048828125,1301.9769287109375,142481
2016-05-19,,,,,,,,,,,,,13001.0,13139.400390625,12500.0,12655.7998046875,12120.8828125,1202,1141.9954833984375,1151.164794921875,1123.7928466796875,1126.9703369140625,1087.5357666015625,15951,1435.0,1438.0,1403.0,1409.8499755859375,1280.0057373046875,123694
2016-05-20,,,,,,,,,,,,,12755.0,12925.0,12656.150390625,12716.2998046875,12178.8251953125,441,1126.652587890625,1143.9019775390625,1089.475830078125,1097.6011962890625,1059.194091796875,19796,1415.0,1418.8499755859375,1390.1500244140625,1393.449951171875,1265.115966796875,132709
2016-05-23,,,,,,,,,,,,,12800.0,13040.0,12600.0,12979.9501953125,12431.33203125,3901,1106.180419921875,1116.6661376953125,1090.9283447265625,1107.2244873046875,1068.4805908203125,45363,1393.25,1428.0,1390.0,1418.0,1287.4051513671875,321582
2016-05-24,,,,,,,,,,,,,12900.0,13075.0,12858.0,12960.7001953125,12412.896484375,724,1107.8145751953125,1115.304443359375,1076.1756591796875,1080.9420166015625,1043.1180419921875,33161,1418.050048828125,1450.0,1412.5999755859375,1446.1500244140625,1312.9625244140625,219384
2016-05-25,,,,,,,,,,,,,13043.9501953125,13124.9501953125,12890.0,13074.849609375,12522.220703125,1537,1084.89111328125,1116.439208984375,1082.7122802734375,1105.000244140625,1066.334228515625,82838,1456.0,1489.4000244140625,1452.75,1475.050048828125,1339.2010498046875,406129
2016-05-26,,,,,,,,,,,,,13149.9501953125,13270.0,13099.9501953125,13164.2001953125,12607.7958984375,2550,1107.6783447265625,1133.91552734375,1107.6783447265625,1128.74072265625,1089.2440185546875,52012,1485.0,1508.0,1474.75,1504.050048828125,1365.530029296875,316361
2016-05-27,,,,,,,,,,,,,13170.0,13300.0,12611.0,12699.0,12162.2578125,5511,1127.37890625,1156.475830078125,1120.6607666015625,1138.409423828125,1098.5743408203125,56374,1509.0,1533.300048828125,1502.0,1522.949951171875,1382.6893310546875,433423
2016-05-30,,,,,,,,,,,,,12780.0,12897.0,12454.0498046875,12500.5,11972.146484375,1154,1143.2664794921875,1143.2664794921875,1096.693359375,1101.005615234375,1062.4793701171875,97737,1530.0,1546.0,1525.050048828125,1537.1500244140625,1395.58154296875,609125
2016-05-31,,,,,,,,,,,,,12550.0,12550.5498046875,12174.0498046875,12415.150390625,11890.4052734375,1191,1103.04833984375,1128.4683837890625,1100.41552734375,1123.021240234375,1083.724609375,44332,1535.050048828125,1546.5,1521.5,1529.050048828125,1388.2276611328125,447261
2016-06-01,,,,,,,,,,,,,12422.900390625,12698.9501953125,12280.0,12385.150390625,11861.6728515625,466,1125.7447509765625,1131.328125,1106.6343994140625,1120.6153564453125,1081.4029541015625,46957,1535.0,1559.949951171875,1528.0,1552.4000244140625,1409.4271240234375,741826
2016-06-02,,,,,,,,,,,,,12500.0,12650.0,12265.0,12473.4501953125,11946.240234375,760,1124.8369140625,1124.8369140625,1096.693359375,1105.9989013671875,1067.2979736328125,31633,1552.4000244140625,1558.0,1537.0999755859375,1546.300048828125,1403.8890380859375,204883
2016-06-03,,,,,,,,,,,,,12649.9501953125,12649.9501953125,12365.0,12456.900390625,11930.390625,646,1106.72509765625,1120.297607421875,1093.9697265625,1101.051025390625,1062.523193359375,60007,1553.5,1564.0,1533.5999755859375,1540.0,1398.1689453125,765137
2016-06-06,,,,,,,,,,,,,12456.0,12582.0,12332.2998046875,12517.7998046875,11988.7158203125,438,1105.7718505859375,1108.4954833984375,1098.6451416015625,1102.86669921875,1064.2752685546875,28396,1542.0,1544.5,1532.0,1534.699951171875,1393.357177734375,406775
2016-06-07,,,,,,,,,,,,,12412.0498046875,12589.599609375,12393.0,12521.2998046875,11992.06640625,535,1106.6798095703125,1110.3111572265625,1094.060546875,1099.14453125,1060.68310546875,30170,1526.1500244140625,1555.9000244140625,1526.1500244140625,1540.449951171875,1398.57763671875,350868
2016-06-08,,,,,,,,,,,,,12400.0,12779.9501953125,12400.0,12638.25,12104.07421875,683,1100.32470703125,1130.2840576171875,1084.89111328125,1120.0252685546875,1080.8333740234375,241156,1545.0,1550.0,1532.1500244140625,1546.75,1404.2974853515625,369780
2016-06-09,,,,,,,,,,,,,12650.0,12740.0,12261.2001953125,12378.7001953125,11855.4951171875,701,1119.3897705078125,1134.641845703125,1092.108642578125,1099.00830078125,1060.5518798828125,107882,1547.5,1555.0,1528.0,1533.0,1391.813720703125,425292
2016-06-10,,,,,,,,,,,,,12387.0,12499.9501953125,12142.7998046875,12193.4501953125,11678.0751953125,506,1099.4168701171875,1115.75830078125,1092.60791015625,1096.51171875,1058.142578125,64654,1530.0,1559.949951171875,1530.0,1555.6500244140625,1412.3779296875,683588
2016-06-13,,,,,,,,,,,,,12200.0,12300.0,12029.900390625,12144.650390625,11631.3388671875,647,1095.785400390625,1106.6798095703125,1086.7069091796875,1100.0069580078125,1061.515869140625,41451,1548.0,1551.800048828125,1537.0,1546.800048828125,1404.343017578125,385737
2016-06-14,,,,,,,,,,,,,12247.9501953125,12383.150390625,12164.0498046875,12242.2998046875,11724.8603515625,645,1106.6798095703125,1109.3125,1099.4168701171875,1105.8172607421875,1067.1226806640625,24371,1550.0,1552.8499755859375,1536.199951171875,1539.949951171875,1398.12353515625,123826
2016-06-15,,,,,,,,,,,,,12300.0,12915.0,12170.099609375,12648.9501953125,12114.3232421875,1161,1105.7718505859375,1128.9222412109375,1105.7718505859375,1124.927734375,1085.5643310546875,66766,1542.050048828125,1564.6500244140625,1538.050048828125,1560.1500244140625,1416.46337890625,169282
2016-06-16,,,,,,,,,,,,,12649.0,12649.0,12352.0,12392.150390625,11868.3759765625,590,1127.1065673828125,1127.1065673828125,1103.13916015625,1118.39111328125,1079.256591796875,79476,1559.9000244140625,1571.4000244140625,1535.550048828125,1544.949951171875,1402.6630859375,246458
2016-06-17,,,,,,,,,,,,,12550.0,12550.0,12400.0,12428.150390625,11902.85546875,276,1125.7447509765625,1138.90869140625,1117.3470458984375,1124.7008056640625,1085.3453369140625,72397,1555.0,1559.4000244140625,1544.5999755859375,1555.4000244140625,1412.15087890625,159057
2016-06-20,,,,,,,,,,,,,12341.0,12505.0,12341.0,12369.5498046875,11846.7314453125,364,1113.942626953125,1121.568603515625,1106.6798095703125,1108.9493408203125,1070.1451416015625,29827,1538.4000244140625,1574.050048828125,1538.4000244140625,1570.1500244140625,1425.5423583984375,189189
2016-06-21,,,,,,,,,,,,,12370.0,12500.0,12368.0,12417.4501953125,11892.607421875,180,1112.1722412109375,1129.7847900390625,1104.954833984375,1123.1573486328125,1083.8560791015625,28678,1573.0,1576.8499755859375,1553.5,1559.0,1415.4190673828125,132191
2016-06-22,,,,,,,,,,,,,12341.0,12449.0,12251.0,12323.900390625,11803.0107421875,567,1123.021240234375,1129.376220703125,1109.4033203125,1117.937255859375,1078.818603515625,27713,1565.0,1575.0,1558.550048828125,1571.050048828125,1426.359375,262079
2016-06-23,,,,,,,,,,,,,12323.0,12398.0,12165.0,12194.75,11679.3193359375,651,1124.8369140625,1124.8369140625,1112.126953125,1117.3924560546875,1078.29296875,17347,1571.0,1579.699951171875,1566.0,1571.5999755859375,1426.8587646484375,203556
2016-06-24,,,,,,,,,,,,,12094.0,12335.849609375,11900.0,11942.0498046875,11437.30078125,2417,1107.587646484375,1107.587646484375,1070.274658203125,1100.6424560546875,1062.12890625,103150,1550.0,1575.949951171875,1522.0,1568.0999755859375,1423.68115234375,454077
2016-06-27,,,,,,,,,,,,,12195.0,12305.650390625,11950.400390625,12084.849609375,11574.064453125,442,1100.32470703125,1113.1708984375,1096.7840576171875,1101.2325439453125,1062.6983642578125,24587,1567.0,1614.0,1564.8499755859375,1601.0,1453.55126953125,436913
2016-06-28,,,,,,,,,,,,,12090.0,12400.0,12090.0,12265.2001953125,11746.79296875,505,1114.3966064453125,1114.3966064453125,1077.6737060546875,1087.9324951171875,1049.86376953125,100404,1608.199951171875,1610.3499755859375,1585.0,1598.4000244140625,1451.190673828125,220564
2016-06-29,,,,,,,,,,,,,12400.099609375,12598.849609375,12265.5498046875,12513.849609375,11984.9326171875,721,1098.509033203125,1108.4954833984375,1093.9697265625,1099.3714599609375,1060.9024658203125,28584,1617.0,1617.0,1591.6500244140625,1598.949951171875,1451.68994140625,566696
2016-06-30,,,,,,,,,,,,,12545.0,12950.0498046875,12530.0498046875,12823.349609375,12281.3505859375,1715,1103.04833984375,1121.2054443359375,1102.6851806640625,1111.1737060546875,1072.2916259765625,64461,1601.5,1624.949951171875,1595.1500244140625,1616.050048828125,1467.2149658203125,434696
2016-07-01,,,,,,,,,,,,,12800.0,13360.0498046875,12800.0,13285.25,12723.728515625,2187,1116.6661376953125,1125.7447509765625,1103.547607421875,1109.8572998046875,1071.021484375,42758,1618.3499755859375,1626.050048828125,1611.75,1617.4000244140625,1468.44091796875,189854
2016-07-04,,,,,,,,,,,,,13640.0,14270.9501953125,13286.0,13986.849609375,13395.6748046875,4030,1109.9027099609375,1119.7529296875,1102.231201171875,1103.3206787109375,1064.71337890625,36965,1618.0,1625.949951171875,1600.25,1605.5999755859375,1457.7275390625,150330
2016-07-05,,,,,,,,,,,,,14199.0,14374.0,13721.0,13791.5498046875,13208.62890625,956,1104.864013671875,1114.8504638671875,1093.9697265625,1095.1044921875,1056.7847900390625,32129,1612.699951171875,1614.5999755859375,1585.0,1589.300048828125,1442.9285888671875,244811
2016-07-07,,,,,,,,,,,,,13975.0,13999.0,13550.0,13652.400390625,13075.3603515625,1042,1100.7786865234375,1118.0279541015625,1094.8775634765625,1105.000244140625,1066.334228515625,46518,1585.699951171875,1609.75,1569.050048828125,1604.699951171875,1456.9102783203125,299181
2016-07-08,,,,,,,,,,,,,13815.0,13820.0,13516.0,13748.599609375,13167.4931640625,671,1104.954833984375,1148.3504638671875,1093.0618896484375,1140.996826171875,1101.0711669921875,132849,1610.0,1610.050048828125,1592.300048828125,1597.6500244140625,1450.5096435546875,200172
2016-07-11,,,,,,,,,,,,,13748.0,13800.0,13600.0,13667.849609375,13090.15625,683,1155.7041015625,1169.322021484375,1151.164794921875,1161.7413330078125,1121.0899658203125,124674,1608.0999755859375,1623.8499755859375,1606.050048828125,1616.800048828125,1467.8958740234375,133805
2016-07-12,,,,,,,,,,,,,13789.9501953125,13800.0,13650.0498046875,13717.2998046875,13137.5166015625,387,1161.7413330078125,1166.598388671875,1144.809814453125,1160.0164794921875,1119.4254150390625,72115,1616.199951171875,1629.949951171875,1607.800048828125,1620.0999755859375,1470.8919677734375,144382
2016-07-13,,,,,,,,,,,,,13717.0,13770.0,13681.9501953125,13740.9501953125,13160.16796875,266,1159.3809814453125,1159.3809814453125,1140.31591796875,1145.8992919921875,1105.8023681640625,21899,1616.5,1625.300048828125,1611.0,1617.199951171875,1468.2591552734375,204473
2016-07-14,,,,,,,,,,,,,13653.400390625,13750.0,13600.0,13629.4501953125,13053.3798828125,756,1145.8992919921875,1151.164794921875,1136.6390380859375,1142.94873046875,1102.9547119140625,21534,1617.9000244140625,1629.0,1609.4000244140625,1626.199951171875,1476.43017578125,151787
2016-07-15,,,,,,,,,,,,,13865.5,13865.5,13570.0,13614.2001953125,13038.775390625,647,1146.62548828125,1180.0347900390625,1144.12890625,1154.0245361328125,1113.6431884765625,73978,1628.300048828125,1644.300048828125,1608.1500244140625,1613.0,1464.4459228515625,202637
2016-07-18,,,,,,,,,,,,,13614.0,13741.349609375,13480.0,13499.9501953125,12929.353515625,437,1157.4290771484375,1172.9534912109375,1131.872802734375,1154.61474609375,1114.2125244140625,69377,1619.0,1619.0,1590.199951171875,1595.5,1448.5576171875,182531
2016-07-19,,,,,,,,,,,,,13600.0,13650.0,13226.2998046875,13420.849609375,12853.5966796875,389,1153.888427734375,1184.755615234375,1153.888427734375,1175.5408935546875,1134.4066162109375,127725,1595.300048828125,1611.9000244140625,1579.550048828125,1602.550048828125,1454.95849609375,292358
2016-07-20,,,,,,,,,,,,,13420.0,13635.7998046875,13350.0,13479.0498046875,12909.337890625,325,1176.8118896484375,1192.472412109375,1168.5048828125,1181.4873046875,1140.1448974609375,160026,1612.0999755859375,1640.0,1607.550048828125,1631.800048828125,1481.5145263671875,340427
2016-07-21,,,,,,,,,,,,,13490.2001953125,14350.0,13400.0,13766.150390625,13184.302734375,2613,1179.3084716796875,1202.0048828125,1148.4412841796875,1156.430419921875,1115.96484375,382372,1645.0,1718.0,1643.0,1708.199951171875,1550.878173828125,883761
2016-07-22,,,,,,,,,,,,,13770.0,13996.9501953125,13700.0,13885.7998046875,13298.89453125,494,1173.4073486328125,1191.019775390625,1162.785400390625,1169.0950927734375,1128.1861572265625,152183,1700.0,1702.8499755859375,1675.1500244140625,1681.550048828125,1526.6826171875,321797
2016-07-25,,,,,,,,,,,,,14110.0,14938.0,13984.099609375,14575.900390625,13959.826171875,6878,1181.3057861328125,1195.64990234375,1166.598388671875,1179.626220703125,1138.348876953125,95693,1678.949951171875,1693.75,1668.3499755859375,1675.6500244140625,1521.3260498046875,296454
2016-07-26,,,,,,,,,,,,,14430.099609375,15250.0,14430.099609375,14939.5498046875,14308.107421875,1906,1188.7501220703125,1188.7501220703125,1160.9697265625,1168.5048828125,1127.616943359375,67965,1685.0,1709.949951171875,1660.949951171875,1675.550048828125,1521.2353515625,856261
2016-07-27,,,,,,,,,,,,,15100.0,15100.0,14641.0,14936.599609375,14305.28125,914,1179.9893798828125,1182.89453125,1160.83349609375,1165.8267822265625,1125.0323486328125,92400,1699.949951171875,1699.949951171875,1657.4000244140625,1665.1500244140625,1511.79296875,360859
2016-07-28,,,,,,,,,,,,,14920.0,14980.2998046875,14800.0,14837.599609375,14210.4658203125,946,1166.780029296875,1181.1241455078125,1138.454833984375,1146.3531494140625,1106.2403564453125,35288,1676.0,1690.6500244140625,1659.5,1685.0999755859375,1529.9056396484375,408192
2016-07-29,,,,,,,,,,,,,14940.0,14940.0,14601.0,14619.650390625,14001.7275390625,1013,1151.164794921875,1165.6905517578125,1144.855224609375,1148.1689453125,1107.9921875,54446,1681.949951171875,1717.949951171875,1665.5999755859375,1688.699951171875,1533.174072265625,290569
2016-08-01,,,,,,,,,,,,,14730.0,14800.0,14067.0,14249.9501953125,13647.654296875,1797,1157.5198974609375,1162.1044921875,1134.8233642578125,1138.6363525390625,1098.7933349609375,28853,1695.550048828125,1703.5,1674.0,1688.8499755859375,1533.31005859375,164006
2016-08-02,,,,,,,,,,,,,14251.0,14251.0,13750.0,13782.400390625,13199.865234375,1890,1139.589599609375,1146.5802001953125,1112.126953125,1120.1160888671875,1080.92138671875,44939,1678.0,1688.800048828125,1659.5999755859375,1670.75,1526.82177734375,158612
2016-08-03,,,,,,,,,,,,,13782.0,13974.0,13500.0,13562.9501953125,12989.6904296875,2082,1130.2840576171875,1130.2840576171875,1083.9832763671875,1089.612060546875,1051.484375,50501,1672.699951171875,1684.800048828125,1661.0,1668.800048828125,1525.0401611328125,118390
2016-08-04,,,,,,,,,,,,,13598.0,13850.0,13550.0,13632.75,13056.541015625,2696,1094.8775634765625,1107.587646484375,1089.475830078125,1097.78271484375,1059.3692626953125,32622,1679.9000244140625,1684.9000244140625,1657.1500244140625,1666.25,1522.7095947265625,131610
2016-08-05,,,,,,,,,,,,,14100.0,14247.900390625,13490.0,13541.9501953125,12969.5791015625,5119,1100.32470703125,1120.7515869140625,1090.4290771484375,1107.0882568359375,1068.3489990234375,68477,1678.0,1724.449951171875,1667.300048828125,1721.050048828125,1572.7889404296875,349126
2016-08-08,,,,,,,,,,,,,13400.0,13642.0,13258.150390625,13313.2001953125,12750.4970703125,1662,1106.6798095703125,1118.2550048828125,1098.509033203125,1101.9588623046875,1063.3992919921875,37500,1725.9000244140625,1736.4000244140625,1708.800048828125,1715.1500244140625,1567.39697265625,302847
2016-08-09,,,,,,,,,,,,,13352.0,13454.4501953125,13169.349609375,13211.75,12653.3349609375,1283,1101.2325439453125,1112.580810546875,1090.4290771484375,1092.78955078125,1054.5506591796875,47465,1715.0,1723.949951171875,1674.9000244140625,1685.949951171875,1540.7125244140625,292930
2016-08-10,,,,,,,,,,,,,13211.0,13260.0,13010.7001953125,13078.75,12525.9560546875,991,1101.005615234375,1108.767822265625,1063.193359375,1071.454833984375,1033.9625244140625,76284,1688.0,1688.0,1611.0999755859375,1618.9000244140625,1479.4385986328125,212343
2016-08-11,,,,,,,,,,,,,13301.0,13387.0,13030.0,13168.0,12611.4345703125,1237,1072.2718505859375,1091.8817138671875,1060.37890625,1084.346435546875,1046.403076171875,23464,1620.0,1647.550048828125,1584.0,1618.4000244140625,1478.9814453125,378875
2016-08-12,,,,,,,,,,,,,13249.9501953125,13249.9501953125,13051.0,13085.4501953125,12532.3740234375,672,1084.346435546875,1095.785400390625,1076.8565673828125,1083.7109375,1045.7899169921875,15652,1625.050048828125,1660.0,1621.949951171875,1652.5,1510.14404296875,336621
2016-08-16,,,,,,,,,,,,,13105.0,13243.099609375,13040.0,13198.5,12640.6455078125,396,1083.9832763671875,1087.5693359375,1059.6527099609375,1062.0130615234375,1024.851318359375,32579,1654.300048828125,1676.949951171875,1653.5999755859375,1663.8499755859375,1520.516357421875,350960
2016-08-17,,,,,,,,,,,,,13198.0498046875,13198.0498046875,13021.599609375,13070.900390625,12518.4384765625,627,1066.234619140625,1083.9832763671875,1054.02392578125,1063.9195556640625,1026.6910400390625,35313,1662.699951171875,1684.699951171875,1641.800048828125,1675.0,1530.705810546875,296849
2016-08-18,,,,,,,,,,,,,13198.9501953125,13507.9501953125,13109.0,13188.0,12630.5888671875,1117,1070.3653564453125,1079.89794921875,1057.7462158203125,1060.3336181640625,1023.2305908203125,28086,1682.5,1699.949951171875,1677.5999755859375,1692.699951171875,1546.881103515625,413415
2016-08-19,,,,,,,,,,,,,13340.0,13340.0,13100.0,13187.7001953125,12630.30078125,494,1059.4710693359375,1071.2733154296875,1051.3004150390625,1054.02392578125,1017.1417846679688,38796,1690.0,1708.050048828125,1682.0,1691.199951171875,1545.5101318359375,343996
2016-08-22,,,,,,,,,,,,,13200.0,13349.0,13055.7998046875,13289.5,12727.798828125,777,1061.105224609375,1061.105224609375,1036.0029296875,1046.988037109375,1010.35205078125,20933,1692.6500244140625,1696.0,1655.0,1660.949951171875,1517.8660888671875,198770
2016-08-23,,,,,,,,,,,,,13489.0,13489.0,13183.150390625,13200.650390625,12642.7041015625,868,1059.0172119140625,1059.0172119140625,1042.2218017578125,1044.8546142578125,1008.2930908203125,28627,1654.0,1681.800048828125,1630.0,1654.6500244140625,1512.1090087890625,308683
2016-08-24,,,,,,,,,,,,,13299.0,13299.0,13150.0,13206.2001953125,12648.01953125,273,1050.801025390625,1061.286865234375,1045.0361328125,1053.2523193359375,1016.3970947265625,27260,1643.0,1658.699951171875,1640.0,1647.4000244140625,1505.4835205078125,133853
