,rebalancing_date,week_start,week_end
1205,2021-11-17,2021-11-15,2021-11-18
1206,2021-11-18,2021-11-15,2021-11-18
1207,2021-11-22,2021-11-22,2021-11-26
1208,2021-11-23,2021-11-22,2021-11-26
1209,2021-11-24,2021-11-22,2021-11-26
1210,2021-11-25,2021-11-22,2021-11-26
1211,2021-11-26,2021-11-22,2021-11-26
1212,2021-11-29,2021-11-29,2021-12-03
1213,2021-11-30,2021-11-29,2021-12-03
1214,2021-12-01,2021-11-29,2021-12-03
1215,2021-12-02,2021-11-29,2021-12-03
1216,2021-12-03,2021-11-29,2021-12-03
1217,2021-12-06,2021-12-06,2021-12-10
1218,2021-12-07,2021-12-06,2021-12-10
1219,2021-12-08,2021-12-06,2021-12-10
1220,2021-12-09,2021-12-06,2021-12-10
1221,2021-12-10,2021-12-06,2021-12-10
1222,2021-12-13,2021-12-13,2021-12-17
1223,2021-12-14,2021-12-13,2021-12-17
1224,2021-12-15,2021-12-13,2021-12-17
1225,2021-12-16,2021-12-13,2021-12-17
1226,2021-12-17,2021-12-13,2021-12-17
1227,2021-12-20,2021-12-20,2021-12-24
1228,2021-12-21,2021-12-20,2021-12-24
1229,2021-12-22,2021-12-20,2021-12-24
1230,2021-12-23,2021-12-20,2021-12-24
1231,2021-12-24,2021-12-20,2021-12-24
1232,2021-12-27,2021-12-27,2021-12-31
1233,2021-12-28,2021-12-27,2021-12-31
1234,2021-12-29,2021-12-27,2021-12-31
1235,2021-12-30,2021-12-27,2021-12-31
1236,2021-12-31,2021-12-27,2021-12-31
1237,2022-01-03,2022-01-03,2022-01-07
1238,2022-01-04,2022-01-03,2022-01-07
1239,2022-01-05,2022-01-03,2022-01-07
1240,2022-01-06,2022-01-03,2022-01-07
1241,2022-01-07,2022-01-03,2022-01-07
1242,2022-01-10,2022-01-10,2022-01-14
1243,2022-01-11,2022-01-10,2022-01-14
1244,2022-01-12,2022-01-10,2022-01-14
1245,2022-01-13,2022-01-10,2022-01-14
1246,2022-01-14,2022-01-10,2022-01-14
1247,2022-01-17,2022-01-17,2022-01-21
1248,2022-01-18,2022-01-17,2022-01-21
1249,2022-01-19,2022-01-17,2022-01-21
1250,2022-01-20,2022-01-17,2022-01-21
1251,2022-01-21,2022-01-17,2022-01-21
1252,2022-01-24,2022-01-24,2022-01-28
1253,2022-01-25,2022-01-24,2022-01-28
1254,2022-01-27,2022-01-24,2022-01-28
1255,2022-01-28,2022-01-24,2022-01-28
1256,2022-01-31,2022-01-31,2022-02-04
1257,2022-02-01,2022-01-31,2022-02-04
1258,2022-02-02,2022-01-31,2022-02-04
1259,2022-02-03,2022-01-31,2022-02-04
1260,2022-02-04,2022-01-31,2022-02-04
1261,2022-02-07,2022-02-07,2022-02-11
1262,2022-02-08,2022-02-07,2022-02-11
1263,2022-02-09,2022-02-07,2022-02-11
1264,2022-02-10,2022-02-07,2022-02-11
1265,2022-02-11,2022-02-07,2022-02-11
1266,2022-02-14,2022-02-14,2022-02-18
1267,2022-02-15,2022-02-14,2022-02-18
1268,2022-02-16,2022-02-14,2022-02-18
1269,2022-02-17,2022-02-14,2022-02-18
1270,2022-02-18,2022-02-14,2022-02-18
1271,2022-02-21,2022-02-21,2022-02-25
1272,2022-02-22,2022-02-21,2022-02-25
1273,2022-02-23,2022-02-21,2022-02-25
1274,2022-02-24,2022-02-21,2022-02-25
1275,2022-02-25,2022-02-21,2022-02-25
1276,2022-02-28,2022-02-28,2022-03-04
1277,2022-03-02,2022-02-28,2022-03-04
1278,2022-03-03,2022-02-28,2022-03-04
1279,2022-03-04,2022-02-28,2022-03-04
1280,2022-03-07,2022-03-07,2022-03-11
1281,2022-03-08,2022-03-07,2022-03-11
1282,2022-03-09,2022-03-07,2022-03-11
1283,2022-03-10,2022-03-07,2022-03-11
1284,2022-03-11,2022-03-07,2022-03-11
1285,2022-03-14,2022-03-14,2022-03-17
1286,2022-03-15,2022-03-14,2022-03-17
1287,2022-03-16,2022-03-14,2022-03-17
1288,2022-03-17,2022-03-14,2022-03-17
1289,2022-03-21,2022-03-21,2022-03-25
1290,2022-03-22,2022-03-21,2022-03-25
1291,2022-03-23,2022-03-21,2022-03-25
1292,2022-03-24,2022-03-21,2022-03-25
1293,2022-03-25,2022-03-21,2022-03-25
1294,2022-03-28,2022-03-28,2022-04-01
1295,2022-03-29,2022-03-28,2022-04-01
1296,2022-03-30,2022-03-28,2022-04-01
1297,2022-03-31,2022-03-28,2022-04-01
1298,2022-04-01,2022-03-28,2022-04-01
1299,2022-04-04,2022-04-04,2022-04-08
1300,2022-04-05,2022-04-04,2022-04-08
1301,2022-04-06,2022-04-04,2022-04-08
1302,2022-04-07,2022-04-04,2022-04-08
1303,2022-04-08,2022-04-04,2022-04-08
1304,2022-04-11,2022-04-11,2022-04-13
1305,2022-04-12,2022-04-11,2022-04-13
1306,2022-04-13,2022-04-11,2022-04-13
1307,2022-04-18,2022-04-18,2022-04-22
1308,2022-04-19,2022-04-18,2022-04-22
1309,2022-04-20,2022-04-18,2022-04-22
1310,2022-04-21,2022-04-18,2022-04-22
1311,2022-04-22,2022-04-18,2022-04-22
1312,2022-04-25,2022-04-25,2022-04-29
1313,2022-04-26,2022-04-25,2022-04-29
1314,2022-04-27,2022-04-25,2022-04-29
1315,2022-04-28,2022-04-25,2022-04-29
1316,2022-04-29,2022-04-25,2022-04-29
1317,2022-05-02,2022-05-02,2022-05-06
1318,2022-05-04,2022-05-02,2022-05-06
1319,2022-05-05,2022-05-02,2022-05-06
1320,2022-05-06,2022-05-02,2022-05-06
1321,2022-05-09,2022-05-09,2022-05-13
1322,2022-05-10,2022-05-09,2022-05-13
1323,2022-05-11,2022-05-09,2022-05-13
1324,2022-05-12,2022-05-09,2022-05-13
1325,2022-05-13,2022-05-09,2022-05-13
1326,2022-05-16,2022-05-16,2022-05-20
1327,2022-05-17,2022-05-16,2022-05-20
1328,2022-05-18,2022-05-16,2022-05-20
1329,2022-05-19,2022-05-16,2022-05-20
1330,2022-05-20,2022-05-16,2022-05-20
1331,2022-05-23,2022-05-23,2022-05-27
1332,2022-05-24,2022-05-23,2022-05-27
1333,2022-05-25,2022-05-23,2022-05-27
1334,2022-05-26,2022-05-23,2022-05-27
1335,2022-05-27,2022-05-23,2022-05-27
1336,2022-05-30,2022-05-30,2022-06-03
1337,2022-05-31,2022-05-30,2022-06-03
1338,2022-06-01,2022-05-30,2022-06-03
1339,2022-06-02,2022-05-30,2022-06-03
1340,2022-06-03,2022-05-30,2022-06-03
1341,2022-06-06,2022-06-06,2022-06-10
1342,2022-06-07,2022-06-06,2022-06-10
1343,2022-06-08,2022-06-06,2022-06-10
1344,2022-06-09,2022-06-06,2022-06-10
1345,2022-06-10,2022-06-06,2022-06-10
1346,2022-06-13,2022-06-13,2022-06-17
1347,2022-06-14,2022-06-13,2022-06-17
1348,2022-06-15,2022-06-13,2022-06-17
1349,2022-06-16,2022-06-13,2022-06-17
1350,2022-06-17,2022-06-13,2022-06-17
1351,2022-06-20,2022-06-20,2022-06-24
1352,2022-06-21,2022-06-20,2022-06-24
1353,2022-06-22,2022-06-20,2022-06-24
1354,2022-06-23,2022-06-20,2022-06-24
1355,2022-06-24,2022-06-20,2022-06-24
1356,2022-06-27,2022-06-27,2022-07-01
1357,2022-06-28,2022-06-27,2022-07-01
1358,2022-06-29,2022-06-27,2022-07-01
1359,2022-06-30,2022-06-27,2022-07-01
1360,2022-07-01,2022-06-27,2022-07-01
1361,2022-07-04,2022-07-04,2022-07-08
1362,2022-07-05,2022-07-04,2022-07-08
1363,2022-07-06,2022-07-04,2022-07-08
1364,2022-07-07,2022-07-04,2022-07-08
1365,2022-07-08,2022-07-04,2022-07-08
1366,2022-07-11,2022-07-11,2022-07-15
1367,2022-07-12,2022-07-11,2022-07-15
1368,2022-07-13,2022-07-11,2022-07-15
1369,2022-07-14,2022-07-11,2022-07-15
1370,2022-07-15,2022-07-11,2022-07-15
1371,2022-07-18,2022-07-18,2022-07-22
1372,2022-07-19,2022-07-18,2022-07-22
1373,2022-07-20,2022-07-18,2022-07-22
1374,2022-07-21,2022-07-18,2022-07-22
1375,2022-07-22,2022-07-18,2022-07-22
1376,2022-07-25,2022-07-25,2022-07-29
1377,2022-07-26,2022-07-25,2022-07-29
1378,2022-07-27,2022-07-25,2022-07-29
1379,2022-07-28,2022-07-25,2022-07-29
1380,2022-07-29,2022-07-25,2022-07-29
1381,2022-08-01,2022-08-01,2022-08-05
1382,2022-08-02,2022-08-01,2022-08-05
1383,2022-08-03,2022-08-01,2022-08-05
1384,2022-08-04,2022-08-01,2022-08-05
1385,2022-08-05,2022-08-01,2022-08-05
1386,2022-08-08,2022-08-08,2022-08-12
1387,2022-08-10,2022-08-08,2022-08-12
1388,2022-08-11,2022-08-08,2022-08-12
1389,2022-08-12,2022-08-08,2022-08-12
1390,2022-08-16,2022-08-15,2022-08-19
1391,2022-08-17,2022-08-15,2022-08-19
1392,2022-08-18,2022-08-15,2022-08-19
1393,2022-08-19,2022-08-15,2022-08-19
1394,2022-08-22,2022-08-22,2022-08-26
1395,2022-08-23,2022-08-22,2022-08-26
1396,2022-08-24,2022-08-22,2022-08-26
1397,2022-08-25,2022-08-22,2022-08-26
1398,2022-08-26,2022-08-22,2022-08-26
1399,2022-08-29,2022-08-29,2022-09-02
1400,2022-08-30,2022-08-29,2022-09-02
1401,2022-09-01,2022-08-29,2022-09-02
1402,2022-09-02,2022-08-29,2022-09-02
1403,2022-09-05,2022-09-05,2022-09-09
1404,2022-09-06,2022-09-05,2022-09-09
1405,2022-09-07,2022-09-05,2022-09-09
1406,2022-09-08,2022-09-05,2022-09-09
1407,2022-09-09,2022-09-05,2022-09-09
1408,2022-09-12,2022-09-12,2022-09-16
1409,2022-09-13,2022-09-12,2022-09-16
1410,2022-09-14,2022-09-12,2022-09-16
1411,2022-09-15,2022-09-12,2022-09-16
1412,2022-09-16,2022-09-12,2022-09-16
1413,2022-09-19,2022-09-19,2022-09-23
1414,2022-09-20,2022-09-19,2022-09-23
1415,2022-09-21,2022-09-19,2022-09-23
1416,2022-09-22,2022-09-19,2022-09-23
1417,2022-09-23,2022-09-19,2022-09-23
1418,2022-09-26,2022-09-26,2022-09-30
1419,2022-09-27,2022-09-26,2022-09-30
1420,2022-09-28,2022-09-26,2022-09-30
1421,2022-09-29,2022-09-26,2022-09-30
1422,2022-09-30,2022-09-26,2022-09-30
1423,2022-10-03,2022-10-03,2022-10-07
1424,2022-10-04,2022-10-03,2022-10-07
1425,2022-10-06,2022-10-03,2022-10-07
1426,2022-10-07,2022-10-03,2022-10-07
1427,2022-10-10,2022-10-10,2022-10-14
1428,2022-10-11,2022-10-10,2022-10-14
1429,2022-10-12,2022-10-10,2022-10-14
1430,2022-10-13,2022-10-10,2022-10-14
1431,2022-10-14,2022-10-10,2022-10-14
1432,2022-10-17,2022-10-17,2022-10-21
1433,2022-10-18,2022-10-17,2022-10-21
1434,2022-10-19,2022-10-17,2022-10-21
1435,2022-10-20,2022-10-17,2022-10-21
1436,2022-10-21,2022-10-17,2022-10-21
1437,2022-10-24,2022-10-24,2022-10-28
1438,2022-10-25,2022-10-24,2022-10-28
1439,2022-10-27,2022-10-24,2022-10-28
1440,2022-10-28,2022-10-24,2022-10-28
1441,2022-10-31,2022-10-31,2022-11-04
1442,2022-11-01,2022-10-31,2022-11-04
1443,2022-11-02,2022-10-31,2022-11-04
1444,2022-11-03,2022-10-31,2022-11-04
1445,2022-11-04,2022-10-31,2022-11-04
1446,2022-11-07,2022-11-07,2022-11-11
1447,2022-11-09,2022-11-07,2022-11-11
1448,2022-11-10,2022-11-07,2022-11-11
1449,2022-11-11,2022-11-07,2022-11-11
1450,2022-11-14,2022-11-14,2022-11-18
1451,2022-11-15,2022-11-14,2022-11-18
1452,2022-11-16,2022-11-14,2022-11-18
1453,2022-11-17,2022-11-14,2022-11-18
1454,2022-11-18,2022-11-14,2022-11-18
1455,2022-11-21,2022-11-21,2022-11-25
1456,2022-11-22,2022-11-21,2022-11-25
1457,2022-11-23,2022-11-21,2022-11-25
1458,2022-11-24,2022-11-21,2022-11-25
1459,2022-11-25,2022-11-21,2022-11-25
1460,2022-11-28,2022-11-28,2022-12-02
1461,2022-11-29,2022-11-28,2022-12-02
1462,2022-11-30,2022-11-28,2022-12-02
1463,2022-12-01,2022-11-28,2022-12-02
1464,2022-12-02,2022-11-28,2022-12-02
1465,2022-12-05,2022-12-05,2022-12-09
1466,2022-12-06,2022-12-05,2022-12-09
1467,2022-12-07,2022-12-05,2022-12-09
1468,2022-12-08,2022-12-05,2022-12-09
1469,2022-12-09,2022-12-05,2022-12-09
1470,2022-12-12,2022-12-12,2022-12-16
1471,2022-12-13,2022-12-12,2022-12-16
1472,2022-12-14,2022-12-12,2022-12-16
1473,2022-12-15,2022-12-12,2022-12-16
1474,2022-12-16,2022-12-12,2022-12-16
1475,2022-12-19,2022-12-19,2022-12-23
1476,2022-12-20,2022-12-19,2022-12-23
1477,2022-12-21,2022-12-19,2022-12-23
1478,2022-12-22,2022-12-19,2022-12-23
1479,2022-12-23,2022-12-19,2022-12-23
1480,2022-12-26,2022-12-26,2022-12-30
1481,2022-12-27,2022-12-26,2022-12-30
1482,2022-12-28,2022-12-26,2022-12-30
1483,2022-12-29,2022-12-26,2022-12-30
1484,2022-12-30,2022-12-26,2022-12-30
1485,2023-01-02,2023-01-02,2023-01-06
1486,2023-01-03,2023-01-02,2023-01-06
1487,2023-01-04,2023-01-02,2023-01-06
1488,2023-01-05,2023-01-02,2023-01-06
1489,2023-01-06,2023-01-02,2023-01-06
1490,2023-01-09,2023-01-09,2023-01-13
1491,2023-01-10,2023-01-09,2023-01-13
1492,2023-01-11,2023-01-09,2023-01-13
1493,2023-01-12,2023-01-09,2023-01-13
1494,2023-01-13,2023-01-09,2023-01-13
1495,2023-01-16,2023-01-16,2023-01-20
1496,2023-01-17,2023-01-16,2023-01-20
1497,2023-01-18,2023-01-16,2023-01-20
1498,2023-01-19,2023-01-16,2023-01-20
1499,2023-01-20,2023-01-16,2023-01-20
1500,2023-01-23,2023-01-23,2023-01-27
1501,2023-01-24,2023-01-23,2023-01-27
1502,2023-01-25,2023-01-23,2023-01-27
1503,2023-01-27,2023-01-23,2023-01-27
1504,2023-01-30,2023-01-30,2023-02-03
1505,2023-01-31,2023-01-30,2023-02-03
1506,2023-02-01,2023-01-30,2023-02-03
1507,2023-02-02,2023-01-30,2023-02-03
1508,2023-02-03,2023-01-30,2023-02-03
1509,2023-02-06,2023-02-06,2023-02-10
1510,2023-02-07,2023-02-06,2023-02-10
1511,2023-02-08,2023-02-06,2023-02-10
1512,2023-02-09,2023-02-06,2023-02-10
1513,2023-02-10,2023-02-06,2023-02-10
1514,2023-02-13,2023-02-13,2023-02-17
1515,2023-02-14,2023-02-13,2023-02-17
1516,2023-02-15,2023-02-13,2023-02-17
1517,2023-02-16,2023-02-13,2023-02-17
1518,2023-02-17,2023-02-13,2023-02-17
1519,2023-02-20,2023-02-20,2023-02-24
1520,2023-02-21,2023-02-20,2023-02-24
1521,2023-02-22,2023-02-20,2023-02-24
1522,2023-02-23,2023-02-20,2023-02-24
1523,2023-02-24,2023-02-20,2023-02-24
1524,2023-02-27,2023-02-27,2023-03-03
1525,2023-02-28,2023-02-27,2023-03-03
1526,2023-03-01,2023-02-27,2023-03-03
1527,2023-03-02,2023-02-27,2023-03-03
1528,2023-03-03,2023-02-27,2023-03-03
1529,2023-03-06,2023-03-06,2023-03-10
1530,2023-03-08,2023-03-06,2023-03-10
1531,2023-03-09,2023-03-06,2023-03-10
1532,2023-03-10,2023-03-06,2023-03-10
1533,2023-03-13,2023-03-13,2023-03-17
1534,2023-03-14,2023-03-13,2023-03-17
1535,2023-03-15,2023-03-13,2023-03-17
1536,2023-03-16,2023-03-13,2023-03-17
1537,2023-03-17,2023-03-13,2023-03-17
1538,2023-03-20,2023-03-20,2023-03-24
1539,2023-03-21,2023-03-20,2023-03-24
1540,2023-03-22,2023-03-20,2023-03-24
1541,2023-03-23,2023-03-20,2023-03-24
1542,2023-03-24,2023-03-20,2023-03-24
1543,2023-03-27,2023-03-27,2023-03-31
1544,2023-03-28,2023-03-27,2023-03-31
1545,2023-03-29,2023-03-27,2023-03-31
1546,2023-03-31,2023-03-27,2023-03-31
1547,2023-04-03,2023-04-03,2023-04-06
1548,2023-04-05,2023-04-03,2023-04-06
1549,2023-04-06,2023-04-03,2023-04-06
1550,2023-04-10,2023-04-10,2023-04-13
1551,2023-04-11,2023-04-10,2023-04-13
1552,2023-04-12,2023-04-10,2023-04-13
1553,2023-04-13,2023-04-10,2023-04-13
1554,2023-04-17,2023-04-17,2023-04-21
1555,2023-04-18,2023-04-17,2023-04-21
1556,2023-04-19,2023-04-17,2023-04-21
1557,2023-04-20,2023-04-17,2023-04-21
1558,2023-04-21,2023-04-17,2023-04-21
1559,2023-04-24,2023-04-24,2023-04-28
1560,2023-04-25,2023-04-24,2023-04-28
1561,2023-04-26,2023-04-24,2023-04-28
1562,2023-04-27,2023-04-24,2023-04-28
1563,2023-04-28,2023-04-24,2023-04-28
1564,2023-05-02,2023-05-01,2023-05-05
1565,2023-05-03,2023-05-01,2023-05-05
1566,2023-05-04,2023-05-01,2023-05-05
1567,2023-05-05,2023-05-01,2023-05-05
1568,2023-05-08,2023-05-08,2023-05-12
1569,2023-05-09,2023-05-08,2023-05-12
1570,2023-05-10,2023-05-08,2023-05-12
1571,2023-05-11,2023-05-08,2023-05-12
1572,2023-05-12,2023-05-08,2023-05-12
1573,2023-05-15,2023-05-15,2023-05-19
1574,2023-05-16,2023-05-15,2023-05-19
1575,2023-05-17,2023-05-15,2023-05-19
1576,2023-05-18,2023-05-15,2023-05-19
1577,2023-05-19,2023-05-15,2023-05-19
1578,2023-05-22,2023-05-22,2023-05-26
1579,2023-05-23,2023-05-22,2023-05-26
1580,2023-05-24,2023-05-22,2023-05-26
1581,2023-05-25,2023-05-22,2023-05-26
1582,2023-05-26,2023-05-22,2023-05-26
1583,2023-05-29,2023-05-29,2023-06-02
1584,2023-05-30,2023-05-29,2023-06-02
1585,2023-05-31,2023-05-29,2023-06-02
1586,2023-06-01,2023-05-29,2023-06-02
1587,2023-06-02,2023-05-29,2023-06-02
1588,2023-06-05,2023-06-05,2023-06-09
1589,2023-06-06,2023-06-05,2023-06-09
1590,2023-06-07,2023-06-05,2023-06-09
1591,2023-06-08,2023-06-05,2023-06-09
1592,2023-06-09,2023-06-05,2023-06-09
1593,2023-06-12,2023-06-12,2023-06-16
1594,2023-06-13,2023-06-12,2023-06-16
1595,2023-06-14,2023-06-12,2023-06-16
1596,2023-06-15,2023-06-12,2023-06-16
1597,2023-06-16,2023-06-12,2023-06-16
1598,2023-06-19,2023-06-19,2023-06-23
1599,2023-06-20,2023-06-19,2023-06-23
1600,2023-06-21,2023-06-19,2023-06-23
1601,2023-06-22,2023-06-19,2023-06-23
1602,2023-06-23,2023-06-19,2023-06-23
1603,2023-06-26,2023-06-26,2023-06-30
1604,2023-06-27,2023-06-26,2023-06-30
1605,2023-06-28,2023-06-26,2023-06-30
1606,2023-06-30,2023-06-26,2023-06-30
1607,2023-07-03,2023-07-03,2023-07-07
1608,2023-07-04,2023-07-03,2023-07-07
1609,2023-07-05,2023-07-03,2023-07-07
1610,2023-07-06,2023-07-03,2023-07-07
1611,2023-07-07,2023-07-03,2023-07-07
1612,2023-07-10,2023-07-10,2023-07-14
1613,2023-07-11,2023-07-10,2023-07-14
1614,2023-07-12,2023-07-10,2023-07-14
1615,2023-07-13,2023-07-10,2023-07-14
1616,2023-07-14,2023-07-10,2023-07-14
1617,2023-07-17,2023-07-17,2023-07-21
1618,2023-07-18,2023-07-17,2023-07-21
1619,2023-07-19,2023-07-17,2023-07-21
1620,2023-07-20,2023-07-17,2023-07-21
1621,2023-07-21,2023-07-17,2023-07-21
1622,2023-07-24,2023-07-24,2023-07-28
1623,2023-07-25,2023-07-24,2023-07-28
1624,2023-07-26,2023-07-24,2023-07-28
1625,2023-07-27,2023-07-24,2023-07-28
1626,2023-07-28,2023-07-24,2023-07-28
1627,2023-07-31,2023-07-31,2023-08-04
1628,2023-08-01,2023-07-31,2023-08-04
1629,2023-08-02,2023-07-31,2023-08-04
1630,2023-08-03,2023-07-31,2023-08-04
1631,2023-08-04,2023-07-31,2023-08-04
1632,2023-08-07,2023-08-07,2023-08-11
1633,2023-08-08,2023-08-07,2023-08-11
1634,2023-08-09,2023-08-07,2023-08-11
1635,2023-08-10,2023-08-07,2023-08-11
1636,2023-08-11,2023-08-07,2023-08-11
1637,2023-08-14,2023-08-14,2023-08-18
1638,2023-08-16,2023-08-14,2023-08-18
1639,2023-08-17,2023-08-14,2023-08-18
1640,2023-08-18,2023-08-14,2023-08-18
1641,2023-08-21,2023-08-21,2023-08-25
1642,2023-08-22,2023-08-21,2023-08-25
1643,2023-08-23,2023-08-21,2023-08-25
1644,2023-08-24,2023-08-21,2023-08-25
1645,2023-08-25,2023-08-21,2023-08-25
1646,2023-08-28,2023-08-28,2023-09-01
1647,2023-08-29,2023-08-28,2023-09-01
1648,2023-08-30,2023-08-28,2023-09-01
1649,2023-08-31,2023-08-28,2023-09-01
1650,2023-09-01,2023-08-28,2023-09-01
1651,2023-09-04,2023-09-04,2023-09-08
1652,2023-09-05,2023-09-04,2023-09-08
1653,2023-09-06,2023-09-04,2023-09-08
1654,2023-09-07,2023-09-04,2023-09-08
1655,2023-09-08,2023-09-04,2023-09-08
1656,2023-09-11,2023-09-11,2023-09-15
1657,2023-09-12,2023-09-11,2023-09-15
1658,2023-09-13,2023-09-11,2023-09-15
1659,2023-09-14,2023-09-11,2023-09-15
1660,2023-09-15,2023-09-11,2023-09-15
1661,2023-09-18,2023-09-18,2023-09-22
1662,2023-09-20,2023-09-18,2023-09-22
1663,2023-09-21,2023-09-18,2023-09-22
1664,2023-09-22,2023-09-18,2023-09-22
1665,2023-09-25,2023-09-25,2023-09-29
1666,2023-09-26,2023-09-25,2023-09-29
1667,2023-09-27,2023-09-25,2023-09-29
1668,2023-09-28,2023-09-25,2023-09-29
1669,2023-09-29,2023-09-25,2023-09-29
1670,2023-10-03,2023-10-02,2023-10-06
1671,2023-10-04,2023-10-02,2023-10-06
1672,2023-10-05,2023-10-02,2023-10-06
1673,2023-10-06,2023-10-02,2023-10-06
1674,2023-10-09,2023-10-09,2023-10-13
1675,2023-10-10,2023-10-09,2023-10-13
1676,2023-10-11,2023-10-09,2023-10-13
1677,2023-10-12,2023-10-09,2023-10-13
1678,2023-10-13,2023-10-09,2023-10-13
1679,2023-10-16,2023-10-16,2023-10-20
1680,2023-10-17,2023-10-16,2023-10-20
1681,2023-10-18,2023-10-16,2023-10-20
1682,2023-10-19,2023-10-16,2023-10-20
1683,2023-10-20,2023-10-16,2023-10-20
1684,2023-10-23,2023-10-23,2023-10-27
1685,2023-10-25,2023-10-23,2023-10-27
1686,2023-10-26,2023-10-23,2023-10-27
1687,2023-10-27,2023-10-23,2023-10-27
1688,2023-10-30,2023-10-30,2023-11-03
1689,2023-10-31,2023-10-30,2023-11-03
1690,2023-11-01,2023-10-30,2023-11-03
1691,2023-11-02,2023-10-30,2023-11-03
1692,2023-11-03,2023-10-30,2023-11-03
1693,2023-11-06,2023-11-06,2023-11-10
1694,2023-11-07,2023-11-06,2023-11-10
1695,2023-11-08,2023-11-06,2023-11-10
1696,2023-11-09,2023-11-06,2023-11-10
1697,2023-11-10,2023-11-06,2023-11-10
1698,2023-11-13,2023-11-13,2023-11-17
1699,2023-11-15,2023-11-13,2023-11-17
1700,2023-11-16,2023-11-13,2023-11-17
1701,2023-11-17,2023-11-13,2023-11-17
1702,2023-11-20,2023-11-20,2023-11-24
1703,2023-11-21,2023-11-20,2023-11-24
1704,2023-11-22,2023-11-20,2023-11-24
1705,2023-11-23,2023-11-20,2023-11-24
1706,2023-11-24,2023-11-20,2023-11-24
1707,2023-11-28,2023-11-27,2023-12-01
1708,2023-11-29,2023-11-27,2023-12-01
1709,2023-11-30,2023-11-27,2023-12-01
1710,2023-12-01,2023-11-27,2023-12-01
1711,2023-12-04,2023-12-04,2023-12-08
1712,2023-12-05,2023-12-04,2023-12-08
1713,2023-12-06,2023-12-04,2023-12-08
1714,2023-12-07,2023-12-04,2023-12-08
1715,2023-12-08,2023-12-04,2023-12-08
1716,2023-12-11,2023-12-11,2023-12-15
1717,2023-12-12,2023-12-11,2023-12-15
1718,2023-12-13,2023-12-11,2023-12-15
1719,2023-12-14,2023-12-11,2023-12-15
1720,2023-12-15,2023-12-11,2023-12-15
1721,2023-12-18,2023-12-18,2023-12-22
1722,2023-12-19,2023-12-18,2023-12-22
1723,2023-12-20,2023-12-18,2023-12-22
1724,2023-12-21,2023-12-18,2023-12-22
1725,2023-12-22,2023-12-18,2023-12-22
1726,2023-12-26,2023-12-25,
1727,2023-12-27,2023-12-25,
1728,2023-12-28,2023-12-25,
1729,2023-12-29,2023-12-25,
